"gene_id" "projection_parent_gene"
"45717" "ENSG05220030566" "ENSG00000259479.6"
"45718" "ENSG05220030567" "ENSG00000128881.17"
"45719" "ENSG05220030568" "ENSG00000159337.7"
"45720" "ENSG05220030569" "ENSG00000259883.2"
"45721" "ENSG05220030570" "ENSG00000166946.14"
"45722" "ENSG05220030571" "ENSG00000092529.25"
"45723" "ENSG05220030572" "ENSG00000159459.12"
"45724" "ENSG05220030573" "ENSG00000092470.12"
"45725" "ENSG05220030574" "ENSG00000260406.1"
"45726" "ENSG05220030575" "ENSG00000140265.13"
"45727" "ENSG05220030576" "ENSG00000104131.13"
"45728" "ENSG05220030577" "ENSG00000285080.1"
"45729" "ENSG05220030578" "ENSG00000137814.12"
"45730" "ENSG05220030579" "ENSG00000261684.2"
"45731" "ENSG05220030580" "ENSG00000067369.14"
"45732" "ENSG05220030581" "ENSG00000260799.1"
"45733" "ENSG05220030582" "ENSG00000250130.1"
"45734" "ENSG05220030583" "ENSG00000224055.1"
"45735" "ENSG05220030584" "ENSG00000274403.1"
"45736" "ENSG05220030585" "ENSG00000159495.8"
"45737" "ENSG05220030586" "ENSG00000166963.13"
"45738" "ENSG05220030587" "ENSG00000137770.14"
"45739" "ENSG05220030588" "ENSG00000259499.1"
"45740" "ENSG05220030589" "ENSG00000242028.8"
"45741" "ENSG05220030590" "ENSG00000286877.1"
"45742" "ENSG05220030591" "ENSG00000259563.1"
"45743" "ENSG05220030592" "ENSG00000103978.16"
"45744" "ENSG05220030593" "ENSG00000237289.10"
"45745" "ENSG05220030594" "ENSG00000238845.1"
"45746" "ENSG05220030595" "ENSG00000167004.13"
"45747" "ENSG05220030596" "ENSG00000207712.1"
"45748" "ENSG05220030597" "ENSG00000205771.6"
"45749" "ENSG05220030598" "ENSG00000246740.2"
"45750" "ENSG05220030599" "ENSG00000168803.16"
"45751" "ENSG05220030600" "ENSG00000260490.2"
"45752" "ENSG05220030601" "ENSG00000275601.1"
"45753" "ENSG05220030602" "ENSG00000261002.5"
"45754" "ENSG05220030603" "ENSG00000159433.12"
"45755" "ENSG05220030604" "ENSG00000243871.3"
"45756" "ENSG05220030605" "ENSG00000185880.13"
"45757" "ENSG05220030606" "ENSG00000188089.13"
"45758" "ENSG05220030607" "ENSG00000229474.8"
"45759" "ENSG05220030608" "ENSG00000092531.10"
"45760" "ENSG05220030609" "ENSG00000140259.7"
"45761" "ENSG05220030610" "ENSG00000166762.19"
"45762" "ENSG05220030611" "ENSG00000259335.1"
"45763" "ENSG05220030612" "ENSG00000168781.22"
"45764" "ENSG05220030613" "ENSG00000254793.1"
"45765" "ENSG05220030614" "ENSG00000224677.1"
"45766" "ENSG05220030615" "ENSG00000260571.1"
"45767" "ENSG05220030616" "ENSG00000206589.1"
"45768" "ENSG05220030617" "ENSG00000168907.13"
"45769" "ENSG05220026256" "ENSG00000259250.1"
"45770" "ENSG05220026257" "ENSG00000261265.1"
"45771" "ENSG05220026258" "ENSG00000199784.1"
"45772" "ENSG05220026259" "ENSG00000259173.2"
"45773" "ENSG05220026260" "ENSG00000274719.1"
"45774" "ENSG05220026262" "ENSG00000285805.1"
"45775" "ENSG05220026263" "ENSG00000274667.1"
"45776" "ENSG05220026264" "ENSG00000199730.1"
"45777" "ENSG05220026265" "ENSG00000276524.1"
"45778" "ENSG05220026266" "ENSG00000259626.2"
"45779" "ENSG05220026267" "ENSG00000069974.16"
"45780" "ENSG05220026272" "ENSG00000166035.11"
"45781" "ENSG05220026273" "ENSG00000278513.1"
"45782" "ENSG05220026274" "ENSG00000206641.1"
"45783" "ENSG05220026275" "ENSG00000261489.1"
"45784" "ENSG05220026276" "ENSG00000252984.1"
"45785" "ENSG05220026277" "ENSG00000259619.2"
"45786" "ENSG05220026278" "ENSG00000242747.1"
"45787" "ENSG05220026280" "ENSG00000277790.1"
"45788" "ENSG05220026281" "ENSG00000261072.2"
"45789" "ENSG05220026282" "ENSG00000259180.1"
"45790" "ENSG05220026283" "ENSG00000261652.3"
"45791" "ENSG05220026284" "ENSG00000166450.13"
"45792" "ENSG05220026289" "ENSG00000252066.1"
"45793" "ENSG05220026290" "ENSG00000276772.1"
"45794" "ENSG05220026291" "ENSG00000275343.1"
"45795" "ENSG05220026292" "ENSG00000263155.6"
"45796" "ENSG05220026293" "ENSG00000277229.1"
"45797" "ENSG05220026294" "ENSG00000255529.9"
"45798" "ENSG05220026296" "ENSG00000260689.2"
"45799" "ENSG05220026297" "ENSG00000260937.6"
"45800" "ENSG05220026307" "ENSG00000286897.1"
"45801" "ENSG05220026310" "ENSG00000259550.2"
"45802" "ENSG05220026311" "ENSG00000260172.2"
"45803" "ENSG05220026315" "ENSG00000069869.17"
"45804" "ENSG05220026324" "ENSG00000151575.14"
"45805" "ENSG05220026327" "ENSG00000275417.1"
"45806" "ENSG05220026328" "ENSG00000103569.10"
"45807" "ENSG05220026331" "ENSG00000260036.1"
"45808" "ENSG05220026332" "ENSG00000239035.1"
"45809" "ENSG05220026333" "ENSG00000285331.2"
"45810" "ENSG05220026334" "ENSG00000240874.1"
"45811" "ENSG05220026335" "ENSG00000259285.1"
"45812" "ENSG05220026337" "ENSG00000128923.11"
"45813" "ENSG05220026338" "ENSG00000259301.2"
"45814" "ENSG05220026339" "ENSG00000276533.1"
"45815" "ENSG05220026341" "ENSG00000137876.11"
"45816" "ENSG05220026344" "ENSG00000259353.1"
"45817" "ENSG05220026359" "ENSG00000181827.16"
"45818" "ENSG05220026365" "ENSG00000259477.1"
"45819" "ENSG05220026366" "ENSG00000276696.1"
"45820" "ENSG05220026367" "ENSG00000157450.16"
"45821" "ENSG05220026372" "ENSG00000259669.6"
"45822" "ENSG05220026373" "ENSG00000283891.1"
"45823" "ENSG05220026374" "ENSG00000138587.6"
"45824" "ENSG05220026375" "ENSG00000256061.7"
"45825" "ENSG05220026376" "ENSG00000280362.1"
"45826" "ENSG05220026377" "ENSG00000259671.1"
"45827" "ENSG05220026378" "ENSG00000282100.1"
"45828" "ENSG05220026380" "ENSG00000225973.4"
"45829" "ENSG05220026384" "ENSG00000137776.17"
"45830" "ENSG05220026389" "ENSG00000230183.4"
"45831" "ENSG05220026390" "ENSG00000128849.11"
"45832" "ENSG05220026391" "ENSG00000277245.1"
"45833" "ENSG05220026393" "ENSG00000260916.8"
"45834" "ENSG05220026400" "ENSG00000137845.15"
"45835" "ENSG05220026401" "ENSG00000259600.2"
"45836" "ENSG05220026402" "ENSG00000259369.1"
"45837" "ENSG05220026403" "ENSG00000274765.1"
"45838" "ENSG05220026404" "ENSG00000171016.13"
"45839" "ENSG05220026405" "ENSG00000069943.10"
"45840" "ENSG05220026406" "ENSG00000259738.1"
"45841" "ENSG05220026407" "ENSG00000270986.1"
"45842" "ENSG05220026408" "ENSG00000259651.2"
"45843" "ENSG05220026409" "ENSG00000261219.1"
"45844" "ENSG05220026410" "ENSG00000260870.1"
"45845" "ENSG05220026411" "ENSG00000259941.1"
"45846" "ENSG05220026412" "ENSG00000182625.3"
"45847" "ENSG05220026413" "ENSG00000260392.6"
"45848" "ENSG05220026414" "ENSG00000225625.4"
"45849" "ENSG05220026415" "ENSG00000279683.1"
"45850" "ENSG05220026416" "ENSG00000279145.2"
"45851" "ENSG05220026417" "ENSG00000259476.1"
"45852" "ENSG05220026418" "ENSG00000259402.1"
"45853" "ENSG05220026419" "ENSG00000261333.2"
"45854" "ENSG05220026420" "ENSG00000200318.2"
"45855" "ENSG05220026422" "ENSG00000137871.21"
"45856" "ENSG05220026423" "ENSG00000259379.1"
"45857" "ENSG05220026424" "ENSG00000261823.1"
"45858" "ENSG05220026425" "ENSG00000137766.18"
"45859" "ENSG05220026426" "ENSG00000259293.1"
"45860" "ENSG05220026427" "ENSG00000247982.6"
"45861" "ENSG05220026428" "ENSG00000140262.18"
"45862" "ENSG05220026429" "ENSG00000240934.2"
"45863" "ENSG05220026430" "ENSG00000166415.15"
"45864" "ENSG05220026431" "ENSG00000245975.2"
"45865" "ENSG05220026432" "ENSG00000277548.1"
"45866" "ENSG05220026433" "ENSG00000239703.3"
"45867" "ENSG05220026371" "ENSG00000261174.2"
"45868" "ENSG05220026421" "ENSG00000128918.15"
"45869" "ENSG05220017120" "ENSG00000259390.4"
"45870" "ENSG05220017121" "ENSG00000276107.1"
"45871" "ENSG05220017122" "ENSG00000261559.1"
"45872" "ENSG05220017123" "ENSG00000259217.2"
"45873" "ENSG05220017124" "ENSG00000172575.12"
"45874" "ENSG05220017125" "ENSG00000261136.1"
"45875" "ENSG05220017126" "ENSG00000207091.1"
"45876" "ENSG05220017127" "ENSG00000223518.5"
"45877" "ENSG05220017128" "ENSG00000252425.1"
"45878" "ENSG05220017130" "ENSG00000274281.1"
"45879" "ENSG05220017131" "ENSG00000261304.2"
"45880" "ENSG05220017132" "ENSG00000206676.1"
"45881" "ENSG05220017133" "ENSG00000259345.7"
"45882" "ENSG05220017134" "ENSG00000166073.11"
"45883" "ENSG05220017135" "ENSG00000279092.1"
"45884" "ENSG05220017136" "ENSG00000259737.7"
"45885" "ENSG05220017137" "ENSG00000140199.13"
"45886" "ENSG05220017138" "ENSG00000259278.2"
"45887" "ENSG05220017139" "ENSG00000259710.1"
"45888" "ENSG05220017140" "ENSG00000134146.12"
"45889" "ENSG05220017141" "ENSG00000236914.4"
"45890" "ENSG05220017142" "ENSG00000250007.7"
"45891" "ENSG05220017143" "ENSG00000259397.3"
"45892" "ENSG05220017144" "ENSG00000182117.6"
"45893" "ENSG05220017145" "ENSG00000259225.7"
"45894" "ENSG05220017146" "ENSG00000261635.2"
"45895" "ENSG05220017147" "ENSG00000184507.16"
"45896" "ENSG05220017148" "ENSG00000259598.1"
"45897" "ENSG05220017149" "ENSG00000159248.5"
"45898" "ENSG05220017150" "ENSG00000182405.6"
"45899" "ENSG05220017151" "ENSG00000259592.1"
"45900" "ENSG05220017152" "ENSG00000259892.1"
"45901" "ENSG05220017153" "ENSG00000278621.1"
"45902" "ENSG05220017154" "ENSG00000259395.1"
"45903" "ENSG05220017155" "ENSG00000243122.1"
"45904" "ENSG05220017156" "ENSG00000259336.1"
"45905" "ENSG05220017157" "ENSG00000274216.1"
"45906" "ENSG05220017158" "ENSG00000137801.11"
"45907" "ENSG05220017159" "ENSG00000134138.20"
"45908" "ENSG05220017160" "ENSG00000259639.6"
"45909" "ENSG05220017161" "ENSG00000280396.1"
"45910" "ENSG05220017162" "ENSG00000279364.1"
"45911" "ENSG05220017163" "ENSG00000259516.2"
"45912" "ENSG05220017164" "ENSG00000259192.1"
"45913" "ENSG05220017165" "ENSG00000021776.11"
"45914" "ENSG05220017166" "ENSG00000259751.1"
"45915" "ENSG05220017167" "ENSG00000255192.6"
"45916" "ENSG05220017168" "ENSG00000171262.11"
"45917" "ENSG05220017169" "ENSG00000166068.13"
"45918" "ENSG05220017170" "ENSG00000186073.14"
"45919" "ENSG05220017171" "ENSG00000175779.4"
"45920" "ENSG05220017172" "ENSG00000259731.2"
"45921" "ENSG05220017173" "ENSG00000231409.3"
"45922" "ENSG05220017174" "ENSG00000286786.1"
"45923" "ENSG05220017175" "ENSG00000128463.13"
"45924" "ENSG05220017177" "ENSG00000259917.1"
"45925" "ENSG05220017178" "ENSG00000265098.3"
"45926" "ENSG05220017179" "ENSG00000260639.1"
"45927" "ENSG05220017180" "ENSG00000166069.14"
"45928" "ENSG05220017181" "ENSG00000259587.3"
"45929" "ENSG05220017182" "ENSG00000175746.6"
"45930" "ENSG05220017183" "ENSG00000278582.1"
"45931" "ENSG05220017184" "ENSG00000259411.1"
"45932" "ENSG05220017185" "ENSG00000259904.1"
"45933" "ENSG05220017186" "ENSG00000198146.4"
"45934" "ENSG05220017187" "ENSG00000260582.1"
"45935" "ENSG05220017188" "ENSG00000270500.1"
"45936" "ENSG05220017189" "ENSG00000259434.2"
"45937" "ENSG05220017191" "ENSG00000215252.12"
"45938" "ENSG05220017192" "ENSG00000259585.2"
"45939" "ENSG05220017193" "ENSG00000287973.1"
"45940" "ENSG05220017194" "ENSG00000259380.6"
"45941" "ENSG05220017195" "ENSG00000259269.2"
"45942" "ENSG05220017196" "ENSG00000259181.1"
"45943" "ENSG05220017197" "ENSG00000159251.8"
"45944" "ENSG05220017198" "ENSG00000259665.1"
"45945" "ENSG05220017199" "ENSG00000150667.8"
"45946" "ENSG05220017200" "ENSG00000259245.2"
"45947" "ENSG05220017201" "ENSG00000259326.1"
"45948" "ENSG05220017202" "ENSG00000259460.1"
"45949" "ENSG05220017203" "ENSG00000175265.18"
"45950" "ENSG05220017204" "ENSG00000259468.1"
"45951" "ENSG05220017205" "ENSG00000261315.2"
"45952" "ENSG05220017206" "ENSG00000261191.1"
"45953" "ENSG05220017207" "ENSG00000176454.14"
"45954" "ENSG05220017208" "ENSG00000259280.1"
"45955" "ENSG05220017209" "ENSG00000274444.1"
"45956" "ENSG05220017210" "ENSG00000259423.3"
"45957" "ENSG05220017211" "ENSG00000277202.1"
"45958" "ENSG05220017212" "ENSG00000248079.3"
"45959" "ENSG05220017213" "ENSG00000212511.2"
"45960" "ENSG05220017214" "ENSG00000221065.1"
"45961" "ENSG05220017215" "ENSG00000270304.1"
"45962" "ENSG05220017216" "ENSG00000265102.1"
"45963" "ENSG05220017217" "ENSG00000259688.1"
"45964" "ENSG05220017218" "ENSG00000259447.1"
"45965" "ENSG05220017219" "ENSG00000259432.1"
"45966" "ENSG05220017129" "ENSG00000134152.11"
"45967" "ENSG05220017176" "ENSG00000261081.1"
"45968" "ENSG05220017190" "ENSG00000221649.1"
"45969" "ENSG05220017818" "ENSG00000259236.1"
"45970" "ENSG05220017819" "ENSG00000189419.8"
"45971" "ENSG05220017820" "ENSG00000259341.2"
"45972" "ENSG05220017823" "ENSG00000259760.1"
"45973" "ENSG05220017824" "ENSG00000259172.1"
"45974" "ENSG05220017825" "ENSG00000261054.1"
"45975" "ENSG05220017826" "ENSG00000259365.1"
"45976" "ENSG05220017828" "ENSG00000259586.1"
"45977" "ENSG05220017829" "ENSG00000259590.1"
"45978" "ENSG05220017830" "ENSG00000168904.15"
"45979" "ENSG05220017831" "ENSG00000282793.1"
"45980" "ENSG05220017833" "ENSG00000274139.1"
"45981" "ENSG05220017834" "ENSG00000184277.13"
"45982" "ENSG05220017835" "ENSG00000259604.5"
"45983" "ENSG05220017836" "ENSG00000185418.16"
"45984" "ENSG05220017837" "ENSG00000183475.13"
"45985" "ENSG05220017838" "ENSG00000068305.17"
"45986" "ENSG05220017839" "ENSG00000259381.2"
"45987" "ENSG05220017841" "ENSG00000279846.1"
"45988" "ENSG05220017842" "ENSG00000183909.6"
"45989" "ENSG05220017843" "ENSG00000259257.1"
"45990" "ENSG05220017844" "ENSG00000259219.1"
"45991" "ENSG05220017845" "ENSG00000212306.1"
"45992" "ENSG05220017846" "ENSG00000214344.4"
"45993" "ENSG05220017847" "ENSG00000284557.1"
"45994" "ENSG05220017848" "ENSG00000252957.1"
"45995" "ENSG05220017849" "ENSG00000270127.2"
"45996" "ENSG05220017850" "ENSG00000259921.1"
"45997" "ENSG05220017852" "ENSG00000103852.13"
"45998" "ENSG05220017853" "ENSG00000201724.1"
"45999" "ENSG05220017854" "ENSG00000182854.8"
"46000" "ENSG05220017855" "ENSG00000279588.2"
"46001" "ENSG05220017856" "ENSG00000184254.17"
"46002" "ENSG05220017858" "ENSG00000252614.1"
"46003" "ENSG05220017859" "ENSG00000241588.3"
"46004" "ENSG05220017860" "ENSG00000274294.1"
"46005" "ENSG05220017862" "ENSG00000259553.6"
"46006" "ENSG05220017863" "ENSG00000259376.1"
"46007" "ENSG05220017864" "ENSG00000232459.1"
"46008" "ENSG05220017865" "ENSG00000240927.3"
"46009" "ENSG05220017867" "ENSG00000257109.3"
"46010" "ENSG05220017868" "ENSG00000275771.1"
"46011" "ENSG05220017869" "ENSG00000259182.5"
"46012" "ENSG05220017870" "ENSG00000287892.1"
"46013" "ENSG05220017871" "ENSG00000286733.1"
"46014" "ENSG05220017873" "ENSG00000286893.1"
"46015" "ENSG05220017874" "ENSG00000259764.1"
"46016" "ENSG05220017875" "ENSG00000184140.6"
"46017" "ENSG05220017876" "ENSG00000183060.16"
"46018" "ENSG05220017877" "ENSG00000241562.2"
"46019" "ENSG05220017879" "ENSG00000279970.1"
"46020" "ENSG05220017881" "ENSG00000131871.15"
"46021" "ENSG05220017882" "ENSG00000248472.8"
"46022" "ENSG05220017883" "ENSG00000251819.1"
"46023" "ENSG05220017884" "ENSG00000200095.1"
"46024" "ENSG05220017885" "ENSG00000259706.1"
"46025" "ENSG05220017886" "ENSG00000261616.1"
"46026" "ENSG05220017887" "ENSG00000277210.3"
"46027" "ENSG05220017888" "ENSG00000140471.17"
"46028" "ENSG05220017889" "ENSG00000259658.5"
"46029" "ENSG05220017890" "ENSG00000259464.2"
"46030" "ENSG05220017891" "ENSG00000140470.15"
"46031" "ENSG05220017892" "ENSG00000140479.18"
"46032" "ENSG05220017894" "ENSG00000278456.1"
"46033" "ENSG05220017895" "ENSG00000259755.1"
"46034" "ENSG05220017896" "ENSG00000259655.1"
"46035" "ENSG05220017898" "ENSG00000259430.2"
"46036" "ENSG05220017899" "ENSG00000131873.7"
"46037" "ENSG05220017900" "ENSG00000177693.5"
"46038" "ENSG05220017901" "ENSG00000131876.17"
"46039" "ENSG05220017902" "ENSG00000259454.1"
"46040" "ENSG05220017904" "ENSG00000259583.3"
"46041" "ENSG05220017905" "ENSG00000259205.2"
"46042" "ENSG05220017906" "ENSG00000248893.3"
"46043" "ENSG05220017907" "ENSG00000259540.1"
"46044" "ENSG05220017908" "ENSG00000259579.1"
"46045" "ENSG05220017909" "ENSG00000259356.1"
"46046" "ENSG05220017910" "ENSG00000259228.1"
"46047" "ENSG05220017911" "ENSG00000232386.9"
"46048" "ENSG05220017913" "ENSG00000259646.1"
"46049" "ENSG05220017914" "ENSG00000259695.2"
"46050" "ENSG05220017915" "ENSG00000154237.13"
"46051" "ENSG05220017916" "ENSG00000185596.16"
"46052" "ENSG05220017917" "ENSG00000182253.15"
"46053" "ENSG05220017822" "ENSG00000154227.14"
"46054" "ENSG05220017827" "ENSG00000254744.3"
"46055" "ENSG05220017832" "ENSG00000275449.1"
"46056" "ENSG05220017857" "ENSG00000259363.6"
"46057" "ENSG05220017872" "ENSG00000259660.2"
"46058" "ENSG05220017878" "ENSG00000182397.14"
"46059" "ENSG05220026809" "ENSG00000277666.1"
"46060" "ENSG05220026813" "ENSG00000274792.1"
"46061" "ENSG05220062400" "ENSG00000277927.1"
"46062" "ENSG05220061790" "ENSG00000277890.1"
"46063" "ENSG05220026824" "ENSG00000276872.1"
"46064" "ENSG05220026828" "ENSG00000278673.1"
"46065" "ENSG05220058422" "ENSG00000260173.1"
"46066" "ENSG05220058423" "ENSG00000207119.2"
"46067" "ENSG05220058424" "ENSG00000245750.10"
"46068" "ENSG05220058425" "ENSG00000137819.14"
"46069" "ENSG05220058426" "ENSG00000259309.2"
"46070" "ENSG05220058427" "ENSG00000259744.1"
"46071" "ENSG05220058428" "ENSG00000259673.6"
"46072" "ENSG05220058429" "ENSG00000166173.11"
"46073" "ENSG05220058430" "ENSG00000259215.1"
"46074" "ENSG05220058431" "ENSG00000278570.5"
"46075" "ENSG05220058432" "ENSG00000270964.1"
"46076" "ENSG05220058433" "ENSG00000273851.1"
"46077" "ENSG05220058434" "ENSG00000140332.17"
"46078" "ENSG05220058435" "ENSG00000261632.1"
"46079" "ENSG05220058436" "ENSG00000259473.1"
"46080" "ENSG05220058437" "ENSG00000258484.4"
"46081" "ENSG05220058438" "ENSG00000137809.17"
"46082" "ENSG05220058439" "ENSG00000103599.20"
"46083" "ENSG05220058440" "ENSG00000260602.2"
"46084" "ENSG05220058441" "ENSG00000280515.1"
"46085" "ENSG05220058442" "ENSG00000260586.2"
"46086" "ENSG05220058443" "ENSG00000260657.2"
"46087" "ENSG05220058444" "ENSG00000066933.16"
"46088" "ENSG05220058445" "ENSG00000137808.12"
"46089" "ENSG05220058446" "ENSG00000259222.2"
"46090" "ENSG05220058447" "ENSG00000270490.1"
"46091" "ENSG05220058448" "ENSG00000259347.7"
"46092" "ENSG05220058449" "ENSG00000187720.14"
"46093" "ENSG05220058450" "ENSG00000188779.12"
"46094" "ENSG05220058451" "ENSG00000259252.1"
"46095" "ENSG05220058452" "ENSG00000259512.3"
"46096" "ENSG05220058453" "ENSG00000222094.1"
"46097" "ENSG05220058454" "ENSG00000138604.10"
"46098" "ENSG05220058455" "ENSG00000259227.2"
"46099" "ENSG05220058456" "ENSG00000259964.7"
"46100" "ENSG05220058457" "ENSG00000128973.13"
"46101" "ENSG05220058458" "ENSG00000137818.12"
"46102" "ENSG05220058459" "ENSG00000212766.9"
"46103" "ENSG05220058460" "ENSG00000189227.6"
"46104" "ENSG05220058461" "ENSG00000261702.2"
"46105" "ENSG05220058462" "ENSG00000281264.1"
"46106" "ENSG05220058463" "ENSG00000277152.1"
"46107" "ENSG05220058464" "ENSG00000259437.1"
"46108" "ENSG05220058465" "ENSG00000137764.20"
"46109" "ENSG05220058466" "ENSG00000259191.2"
"46110" "ENSG05220058467" "ENSG00000285919.1"
"46111" "ENSG05220058468" "ENSG00000175318.12"
"46112" "ENSG05220058469" "ENSG00000265195.1"
"46113" "ENSG05220058470" "ENSG00000242276.2"
"46114" "ENSG05220058471" "ENSG00000243568.2"
"46115" "ENSG05220058472" "ENSG00000166192.15"
"46116" "ENSG05220058473" "ENSG00000259503.1"
"46117" "ENSG05220058474" "ENSG00000200216.2"
"46118" "ENSG05220058475" "ENSG00000212664.5"
"46119" "ENSG05220058476" "ENSG00000137821.12"
"46120" "ENSG05220058477" "ENSG00000242634.1"
"46121" "ENSG05220058478" "ENSG00000259410.5"
"46122" "ENSG05220058479" "ENSG00000260576.1"
"46123" "ENSG05220058480" "ENSG00000169018.6"
"46124" "ENSG05220058481" "ENSG00000259496.2"
"46125" "ENSG05220058482" "ENSG00000235420.7"
"46126" "ENSG05220058483" "ENSG00000259457.1"
"46127" "ENSG05220058484" "ENSG00000129028.9"
"46128" "ENSG05220058485" "ENSG00000166949.17"
"46129" "ENSG05220058486" "ENSG00000286770.1"
"46130" "ENSG05220058487" "ENSG00000259289.2"
"46131" "ENSG05220058488" "ENSG00000278408.1"
"46132" "ENSG05220058489" "ENSG00000259781.1"
"46133" "ENSG05220058490" "ENSG00000259645.1"
"46134" "ENSG05220058491" "ENSG00000225362.10"
"46135" "ENSG05220058492" "ENSG00000260109.1"
"46136" "ENSG05220058493" "ENSG00000140350.15"
"46137" "ENSG05220058494" "ENSG00000259426.6"
"46138" "ENSG05220058495" "ENSG00000261634.4"
"46139" "ENSG05220058496" "ENSG00000259624.1"
"46140" "ENSG05220058497" "ENSG00000280639.1"
"46141" "ENSG05220058498" "ENSG00000207395.1"
"46142" "ENSG05220058499" "ENSG00000287741.1"
"46143" "ENSG05220058500" "ENSG00000259504.2"
"46144" "ENSG05220058501" "ENSG00000206625.1"
"46145" "ENSG05220058502" "ENSG00000207965.1"
"46146" "ENSG05220058503" "ENSG00000259286.3"
"46147" "ENSG05220058504" "ENSG00000259470.2"
"46148" "ENSG05220058505" "ENSG00000103591.13"
"46149" "ENSG05220058506" "ENSG00000245719.1"
"46150" "ENSG05220058507" "ENSG00000288068.1"
"46151" "ENSG05220058508" "ENSG00000259265.1"
"46152" "ENSG05220058509" "ENSG00000137831.15"
"46153" "ENSG05220058510" "ENSG00000259452.2"
"46154" "ENSG05220058511" "ENSG00000260037.5"
"46155" "ENSG05220058512" "ENSG00000129007.16"
"46156" "ENSG05220058513" "ENSG00000033800.14"
"46157" "ENSG05220058514" "ENSG00000259246.4"
"46158" "ENSG05220058515" "ENSG00000103647.13"
"46159" "ENSG05220058516" "ENSG00000259202.1"
"46160" "ENSG05220058517" "ENSG00000200873.1"
"46161" "ENSG05220058518" "ENSG00000137807.16"
"46162" "ENSG05220058519" "ENSG00000271232.1"
"46163" "ENSG05220058520" "ENSG00000274297.1"
"46164" "ENSG05220058521" "ENSG00000259532.1"
"46165" "ENSG05220000119" "ENSG00000278457.1"
"46166" "ENSG05220062506" "ENSG00000277428.1"
"46167" "ENSG05220000163" "ENSG00000278294.1"
"46168" "ENSG05220000143" "ENSG00000276256.1"
"46169" "ENSG05220029424" "ENSG00000197535.15"
"46170" "ENSG05220029425" "ENSG00000259545.2"
"46171" "ENSG05220029426" "ENSG00000260618.1"
"46172" "ENSG05220029427" "ENSG00000259531.2"
"46173" "ENSG05220029428" "ENSG00000278098.1"
